고유 식별자,조례명,관할 지자체명,조문 계층 경로,동일 조문 계층 경로 내 청크 순서,실제 본문 내용 (조문 텍스트),조문 제목 (있을 경우),상위 조문번호,근거법령명,제·개정·시행일자,조례 분야,원문 페이지 URL,비고
SAHA-TRAFFIC-1429-05-02,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제5조-2항,1,"부위원장은 위원장을 보좌하며, 위원장이 부득이한 사유로 직무를 수행할 수 없는 때에는 그 직무를 대행한다.",위원장의 직무,제5조,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=034&menuNm=main,
SAHA-TRAFFIC-1429-06,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제6조,1,"구청장은 다음 각 호의 어느 하나에 해당하는 경우에는 위원을 해촉할 수 있다.
  1. 위원 스스로 그 직의 위촉 해제를 원할 경우
  2. 품위손상 등으로 사회적 지탄을 받거나 위원으로서 부적정하다고 인정한 경우
  3. 질병 또는 그 밖의 부득이한 사유로 직무를 수행할 수 없는 경우",위원의 해촉,,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=035&menuNm=main,
SAHA-TRAFFIC-1429-07-01,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제7조-1항,1,위원회 사무를 처리하기 위하여 간사 1명을 두되 간사는 교통행정업무 담당주사가 된다.,간사,제7조,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=036&menuNm=main,위원회 운영
SAHA-TRAFFIC-1429-07-02,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제7조-2항,1,"간사는 다음 각 호의 사항을 처리한다.
  1. 위원회의 사무처리 및 의사일정, 안건 통보
  2. 위원회의 회의 시 회의록 작성 및 보관
  3. 그 밖에 위원장이 지시하는 사항의 처리",간사,제7조,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=037&menuNm=main,위원회 운영
SAHA-TRAFFIC-1429-08-01,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제8조-1항,1,회의는 년 1회 개최함을 원칙으로 하되 위원장이 필요하다고 인정하면 수시로 개최할 수 있다.,회의,제8조,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=038&menuNm=main,
SAHA-TRAFFIC-1429-08-02,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제8조-2항,1,"회의는 재적위원 과반수의 출석으로 개의하고, 출석위원 과반수의 찬성으로 의결한다.",회의,제8조,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=005&menuNm=main,
SAHA-TRAFFIC-1429-09,부산광역시 사하구 교통안전정책심의위원회 운영 조례,부산광역시 사하구,제9조,1,위원장은 교통안전 유관기관과 단체 및 기타 관계인에 대하여 교통안전 업무 수행 상 필요한 자료 제출 또는 제시를 요구할 수 있다.,자료 제출 등,,,2022-05-16,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247006&histNo=005&menuNm=main,안전 관련
SAHA-TRAFFIC-1477-99,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,부칙,1,"부      칙 <2022. 12. 23.>
이 조례는 2023년 1월 1일부터 시행한다.",부칙,,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=002&menuNm=main,부칙
SAHA-TRAFFIC-1477-01,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제1조,1,이 조례는 부산광역시 사하구 주민의 이동권 확보와 교통복지 증진을 위하여 「여객자동차 운수사업법」제50조제3항에 따라 수익성이 없는 노선을 운행하는 마을버스 운송사업자에게 재정지원 등에 필요한 사항을 규정함을 목적으로 한다.,목적,,여객자동차 운수사업법,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=001&menuNm=main,총칙·목적
SAHA-TRAFFIC-1477-02,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제2조,1,"이 조례에서 사용하는 용어의 정의는 다음과 같다.
  1. ""마을버스""란 「여객자동차 운수사업법 시행령」제3조제1호다목에 따른 마을버스 운송사업에 사용되는 자동차를 말한다.
  2. ""마을버스 운송사업자""란 「여객자동차 운수사업법 시행령」제3조제1호다목에 따라 여객자동차운송사업 등록을 하여 여객을 운송하는 운송사업자를 말한다.",정의,,여객자동차 운수사업법 시행령,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=000&menuNm=main,용어 정의
SAHA-TRAFFIC-1477-03,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제3조,1,"재정지원 신청대상은 다음 각 호에 모두 해당하는 마을버스 운송사업자로 한다.
  1. 부산광역시 사하구 관할구역을 영업구역으로 하는 마을버스 운송사업자
  2. 부산광역시 사하구청장(이하 “구청장”이라 한다)의 요구에 따라 신규 노선 개설 또는 노선을 연장하는 등의 마을버스 운송사업자",재정지원 신청대상,,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=001&menuNm=main,재정·회계
SAHA-TRAFFIC-1477-04-01,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제4조-1항,1,"제3조에 따라 재정지원을 받으려는 마을버스 운송사업자는 상반기(1월∼6월) 운행 이후 7월 말까지, 하반기(7월∼12월) 운행 이후 1월 말까지 운행실적을 별지 서식에 작성하여 구청장에게 제출해야 한다.",재정지원 신청,제4조,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=002&menuNm=main,재정·회계
SAHA-TRAFFIC-1477-04-02,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제4조-2항,1,구청장은 제1항에 따른 재정지원 신청을 받은 경우 부산광역시 사하구 지방보조금심의위원회에 상정하여 예산의 범위 내에서 재정지원 대상 마을버스 운송사업자를 선정한다.,재정지원 신청,제4조,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=003&menuNm=main,위원회 운영
SAHA-TRAFFIC-1477-05-01,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제5조-1항,1,제4조에 따라 선정된 재정지원 대상 업체는 구청장이 지원한 재정지원금에 대해서 재정지원금을 받은 날로부터 2개월 이내에 정산서와 관련 증빙자료를 제출하여야 한다.,재정지원금의 정산보고,제5조,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=002&menuNm=main,재정·회계
SAHA-TRAFFIC-1477-05-02,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제5조-2항,1,구청장은 제1항과 관련하여 확인이 필요한 경우에는 관련 자료의 제출을 요구하거나 소속 공무원으로 하여금 해당 재정지원 대상 업체를 방문하여 조사하게 할 수 있다.,재정지원금의 정산보고,제5조,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=001&menuNm=main,재정·회계
SAHA-TRAFFIC-1477-06,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제6조,1,"구청장은 재정지원금을 지원받은 대상 업체가 다음 각 호에 해당하는 행위를 하는 경우에는 재정지원을 중단하거나 이미 지원된 재정지원금의 전부 또는 일부를 회수하는 등 필요한 조치를 취할 수 있다.
  1. 관계법령을 위반하여 운행한 경우
  2. 정당한 사유 없이 운행하지 아니한 경우
  3. 허위 또는 부정한 방법으로 재정지원금을 지원받은 경우
  4. 재정지원 관련 서류 제출 및 조사를 거부할 경우",지원제외,,,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=000&menuNm=main,재정·회계
SAHA-TRAFFIC-1477-07,부산광역시 사하구 마을버스 재정지원 조례,부산광역시 사하구,제7조,1,재정지원에 관하여 이 조례에서 규정하지 아니한 사항은 「부산광역시 사하구 지방보조금 관리 조례」를 따른다.,준용,,부산광역시 사하구 지방보조금 관리 조례,2022-12-23,교통·대중교통,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115268020&histNo=001&menuNm=main,위탁·관리
SAHA-PARK-1568-99,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,부칙,1,"부       칙
이 조례는 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=003&menuNm=main,부칙
SAHA-PARK-1568-99,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,부칙,2,"부       칙<2005. 6. 22 조례 제643호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=004&menuNm=main,부칙
SAHA-PARK-1568-99,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,부칙,3,"부       칙 <2023. 12. 26 조례 제1568호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=005&menuNm=main,부칙
SAHA-PARK-1568-01,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,제1조,1,이 조례는 「주차장법」제19조제9항에 따라 부설주차장의 설치비용 산정기준 등에 필요한 사항을 규정함을 목적으로 한다.,목적,,주차장법,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=006&menuNm=main,총칙·목적
SAHA-PARK-1568-02,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,제2조,1,"이 조례에서 사용하는 용어의 정의는 다음과 같다.
  1. “부설주차장의 설치비용""이란「주차장법」(이하 “법”이라 한다) 제19조제5항에 따라 부설주차장의 설치에 갈음하기 위하여 부산광역시 사하구청장 (이하 “구청장”이라 한다)에게 납부하는 해당 주차장의 설치에 소요되는 비용을 말한다.
  2. “무상사용 노외주차장""이란「주차장법 시행령」제10조제1항에 따라 구청장이 부설주차장의 설치비용을 납부한 시설물의 소유자에게 무상으로 사용할 수 있도록 지정한 노외주차장을 말한다.",용어의 정의,,주차장법 / 주차장법 시행령,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=007&menuNm=main,용어 정의
SAHA-PARK-1568-03-01,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,제3조-1항,1,"법 제19조제6항에 따라 노외주차장 무상사용권을 부여하는 경우에 부설주차장의 설치비용은 다음 각 호의 방법으로 산정한다.
  1. 부설주차장의 설치비용의 총액은 무상사용 노외주차장의 주차구획 1면당 설치비용에 설치의무가 면제된 부설주차장의 주차대수를 곱하여 산정한다.
  2. 무상사용 노외주차장의 주차구획 1면당 설치비용은 해당 노외주차장 중 주차에 사용되는 총 설치 비용(토지가액과 건축비를 포함한다)을 총 주차단위구획 수로 나누어 산정한다.
  3. 토지가액은 「부동산 가격공시에 관한 법률」 제3조제8항의 비교표에 따라 산정한 가액 또는「감정평가 및 감정평가사에 관한 법률」제5조제1항에 따라 감정평가법인 등이 6개월 이내에 평가한 가액으로 정한다.
  4. 건축비는 해당 노외주차장 조성비(설계비와 감리비를 포함한다)로 하되, 해당 노외주차장이 준공된 후 1년 이상이 경과한 경우에는「한국은행법」제86조에 따라 한국은행이 조사·발표하는 생산자물가지수로 보정하여 산정한다.",부설주차장의 설치비용 산정기준,제3조,부동산 가격공시에 관한 법률 / 감정평가 및 감정평가사에 관한 법률 / 한국은행법,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=008&menuNm=main,행정·시설 기준
SAHA-PARK-1568-03-02,부산광역시 사하구 부설주차장의 설치비용 산정기준 등에 관한 조례,부산광역시 사하구,제3조-2항,1,"법 제19조제6항 단서 조항에 따라 노외주차장 무상사용권을 부여하지 아니하는 경우에 부설주차장의 설치비용은 다음 각 호의 방법으로 산정한다.
  1. 부설주차장의 설치비용의 총액은 건축물 부지의 주차구획 1면당 설치비용에 설치의무가 면제된 부설주차장의 주차대수를 곱하여 산정한다.
  2. 토지가액은 제3조제1항제3호를 따른다.
  3. 건축물 부지의 주차구획 1면당 설치비용은 건축물부지 1제곱미터당 토지가액에 주차구획 1면의 면적을 곱하여 산정한다.
  4. 주차구획 1면의 면적은 18제곱미터로 하되, 총 주차대수 규모가 8대 이하인 경우에는 12제곱미터로 한다.",부설주차장의 설치비용 산정기준,제3조,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308004&histNo=009&menuNm=main,행정·시설 기준
SAHA-TRAFFIC-1170-99,부산광역시 사하구 어린이 통학로 교통안전을 위한 조례,부산광역시 사하구,부칙,1,"부칙
이 조례는 공포한 날부터 시행한다.",부칙,,,2018-02-14,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247015&histNo=001&menuNm=main,부칙
SAHA-TRAFFIC-1170-10-01,부산광역시 사하구 어린이 통학로 교통안전을 위한 조례,부산광역시 사하구,제10조-1항,1,"구청장은 어린이 보호구역내의 공사현장에 대하여 필요할 경우 어린이 교통안전을 위한 통학로 안전관리계획을 수립하도록 공사시행자에게 요구할 수 있으며, 공사시방서 등에 명기하여 반영  할 수 있다.",어린이 보호구역 내의 공사현장 관리,제10조,,2018-02-14,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247015&histNo=001&menuNm=main,위탁·관리
SAHA-TRAFFIC-1170-10-02,부산광역시 사하구 어린이 통학로 교통안전을 위한 조례,부산광역시 사하구,제10조-2항,1,"제1항에 따른 통학로 안전관리계획 또는 공사시방서에 다음 각 호의 내용이 포함되어야 한다.
  1. 공사 시행 시 교통안전 등에 관한 사항
  2. 공사장 출입구 위치 등의 적정성 및 신호수(信號手) 배치와 신호기 설치 등에 관한 사항
  3. 공사안내표지ㆍ교통안내표지 설치 등에 관한 사항
  4. 어린이 보호구역 내의 교통안전시설 및 도로부속물의 설치ㆍ관리에 관한 사항
  5. 해당 학교장과의 사전협의 시행에 관한 사항
  6. 공사 중 상존하는 위해요소에 관한 사항
  7. 공사 전ㆍ중ㆍ후 보행환경 및 교통사고 예방에 관한 사항
  8. 그 밖에 구청장이 필요하다고 인정하는 사항",어린이 보호구역 내의 공사현장 관리,제10조,,2018-02-14,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247015&histNo=001&menuNm=main,행정·시설 기준
